name,honor,class,LWHonor,standing,rank,rankProgress,RP
Hufey,71596,ROGUE,50104,2178,5,0.78039220301434,18902
Fkncazual,71261,MAGE,157981,882,7,0.90980397537351,29550
Thracian,70985,WARRIOR,213806,516,3,0.98039221484214,9902
Flashkiller,70769,HUNTER,172538,783,5,0.69411768810824,18471
Mixi,70732,PALADIN,135,0,4,0.12156863464043,10608
Naega,70675,PALADIN,48163,2209,3,0.31372550874949,6569
Ynna,70646,PRIEST,38863,2462,2,0.72941180784255,4189
Azenie,70512,HUNTER,0,0,3,0.52156865829602,7608
Cmcc,70350,MAGE,137643,1029,8,0.21568628726527,31079
Baofengcheng,69713,MAGE,88732,1564,6,0.89411769993603,24471
Qpy,69588,HUNTER,93445,1507,6,0.65098043065518,23255
Zevaru,69557,MAGE,44455,2311,6,0.90196083765477,24510
Xiaoren,69282,MAGE,164908,837,4,0.80000004731119,14001
Snakke,69151,WARRIOR,72852,1780,6,0.22745099384338,21138
Gnucky,69088,MAGE,153998,913,9,0.40784316137433,37040
Nashara,69053,ROGUE,117439,1236,7,0.38039217935875,26902
Zero,68501,HUNTER,208341,560,5,0.38039217935875,16902
Bilzx,68285,PRIEST,34122,2599,10,0.46666669426486,42334
Xiaoyede,67346,DRUID,180326,732,6,0.40392159251496,22020
Luckyh,67257,HUNTER,63395,1939,4,0.23529413156211,11177
Vorona,66977,WARRIOR,302139,236,10,0.10980392806232,40550
Nairi,66926,DRUID,265332,288,5,0.58039219118655,0
Fanrius,66769,DRUID,239393,355,5,0.27058825129643,16353
Brewster,66296,WARRIOR,51238,2148,7,0.60000003548339,28001
Eeden,66243,HUNTER,122523,1171,7,0.10196079034358,25510
Prep,66204,HUNTER,628,6473,1,0.87843142449856,0
Robokill,66091,ROGUE,76590,1730,5,0.86666671792045,19334
Altman,65524,HUNTER,32717,2638,3,0.70980396354571,8550
Tenx,65521,MAGE,31609,2677,12,0.60000003548339,53001
Eeve,65496,MAGE,622633,63,8,0.97647064598277,34883
Itzwar,65378,PRIEST,156899,889,3,0.4235294368118,7118
Getready,65285,ROGUE,2428,4578,6,0.41960786795244,22099
Amoreestar,64884,HUNTER,78911,1700,6,0.047058826312423,20236
Vampirec,64753,PRIEST,86367,1597,3,0.83137259818614,9157
Speeder,64600,WARLOCK,696512,53,8,0.89411769993603,34471
Henaima,64445,PRIEST,12382,3465,2,0.33333335304633,3001
Tietouzitai,64308,WARRIOR,95186,1482,7,0.42745100567117,27138
Trippiered,64163,ROGUE,172884,779,6,0.8980392687954,24491
Tarmac,64161,WARRIOR,318001,218,5,0.92941181967035,19648
Duoben,63949,PALADIN,188742,684,5,0.090196083765477,15451
Trapbeezy,63800,PALADIN,137441,1031,9,0.42745100567117,37138
Alaofan,63772,ROGUE,190466,676,7,0.98431378370151,29922
Nades,63733,MAGE,2369,4606,2,0.53725493373349,3612
Qiqibaobao,63715,MAGE,129793,1098,5,0.79215690959245,18961
Beautymeizi,63531,PALADIN,39251,2447,2,0.70980396354571,4130
Ashy,63311,ROGUE,121527,1180,6,0.40000002365559,22001
Meilidama,63109,ROGUE,53808,2105,5,0.58039219118655,17902
Andyduan,62654,WARLOCK,146563,970,5,0.37254904164001,16863
Ourhour,62548,MAGE,128109,1112,6,0.75686278985813,23785
Krei,62015,DRUID,84554,1623,6,0.37647061049938,21883
Heishou,61996,WARRIOR,208881,557,8,0.66274513723329,33314
Shinesilver,61403,WARRIOR,115042,1260,3,0.9725490771234,9863
Ilolintu,61030,ROGUE,155090,904,3,0.72549023898318,8628
Xzeper,60700,ROGUE,153639,914,3,0.94509809510782,9726
Wellet,60393,HUNTER,86342,1598,4,0.85882358020172,14295
Omgbanana,60183,MAGE,43109,2342,4,0.43137255311012,12157
Daocaor,60125,HUNTER,143,0,2,0.15686275437474,2471
Sheji,60093,HUNTER,149397,949,6,0.54117650259286,22706
Warrioryyn,60070,WARRIOR,120234,1198,3,0.22745099384338,6138
Fengsaobaozi,60047,MAGE,74769,1749,5,0.41960786795244,17099
Backworld,59985,PALADIN,530124,101,9,0.043137257453054,35216
Carlota,59865,PRIEST,4463,4151,5,0.67450984381139,18373
Zhuaziplz,59633,DRUID,202427,608,4,0.43529414338991,12177
Mlika,59546,ROGUE,222704,447,4,0.7607843587175,13804
Turbothicc,59458,PRIEST,0,0,5,0.15294118551537,15765
Ampzor,59339,DRUID,154691,905,3,0.34509805962443,6726
Legendlene,59274,HUNTER,60305,1992,4,0.30196080217138,11510
Drbill,58928,WARRIOR,2218,4666,4,0.8235294604674,14118
Fakeyoulol,58804,MAGE,169614,802,4,0.20392158068717,11020
Masonhan,58405,ROGUE,83809,1631,4,0.52549022715539,12628
Imissu,58355,DRUID,719,0,8,0.71764710126445,33589
Feimo,57913,ROGUE,388126,166,8,0.23137256270275,31157
Justbiu,57653,MAGE,79807,1686,6,0.92156868195161,24608
Georgiana,57522,WARRIOR,4739,0,3,0.38431374821812,6922
Thorug,57164,PRIEST,223309,441,5,0.52156865829602,17608
Matarael,57114,WARLOCK,21892,3025,4,0.86666671792045,14334
Dob,57022,DRUID,146640,969,7,0.78823534073308,28942
Tfyouth,56999,WARRIOR,198947,635,5,0.75294122099876,18765
Geraltr,56734,DRUID,37510,2495,8,0.17254902981222,30863
Vmv,56646,PALADIN,224201,436,5,0.10196079034358,15510
Zaff,56548,WARRIOR,202419,609,7,0.83921573590487,29197
Andydufresn,56391,DRUID,185,0,3,0.02745098201558,5138
Mentats,56384,PRIEST,2403,4593,6,0.6117647420615,23059
Targoberto,56378,PALADIN,141893,1001,3,0.29019609559327,6451
Xiaomiao,56218,PRIEST,226164,425,5,0.15294118551537,15765
Woodyfx,55914,MAGE,250673,321,10,0.062745101749897,40314
Melefice,55772,HUNTER,68020,1856,6,0.25882354471833,21295
Marluce,55586,ROGUE,263652,290,5,0.30980393989012,16550
Silbertau,55362,ROGUE,174818,770,4,0.92156868195161,14608
Narazil,55052,MAGE,112767,1285,6,0.54117650259286,22706
Fline,55036,DRUID,52,0,9,0.60392160434276,38020
Aev,54975,PALADIN,215860,500,3,0.60000003548339,8001
Bqorbd,54883,WARLOCK,0,0,4,0.039215688593686,10197
Kuaisile,54538,PRIEST,213928,514,4,0.37254904164001,11863
Fni,54523,PALADIN,4588,4135,2,0.37254904164001,3118
Wuer,54498,HUNTER,23817,2941,5,0.17254902981222,15863
Hylton,54378,PALADIN,2024,4775,7,0.30588237103075,26530
Sazzi,54202,PRIEST,23420,2960,5,0.015686275437474,15079
Bodayejieyi,54149,ROGUE,78046,1711,6,0.074509808328003,20373
Starboy,53978,HUNTER,165586,831,8,0.65882356837392,33295
Wusheng,53958,DRUID,7961,3750,7,0.50196081399918,27510
Saohuahua,53955,WARLOCK,1416,5196,2,0.79607847845182,4389
Degn,53577,WARLOCK,131897,1080,3,0.63137258635834,8157
Yoxan,53217,MAGE,15804,3273,2,0.83921573590487,4518
Rivologi,53142,HUNTER,38207,2480,3,0.074509808328003,5373
Mib,53137,HUNTER,3038,4383,5,0.85882358020172,19295
Lemanrus,53049,PALADIN,45203,2286,6,0.70588239468634,23530
Longnose,53039,ROGUE,122679,1169,5,0.70196082582697,18510
Zanilia,52972,PALADIN,114385,1269,3,0.18823530524969,5942
Ac,52630,WARRIOR,111244,1302,13,0.58039219118655,57902
Magicgov,52407,WARRIOR,91335,1529,5,0.047058826312423,15236
Liandrawen,52364,HUNTER,25331,2890,7,0.27058825129643,26353
Zlobniy,52363,HUNTER,31474,2681,3,0.40000002365559,7001
Rupert,52359,MAGE,94857,1489,7,0.25490197585896,26275
Supersmj,52133,WARRIOR,672,6373,1,0.35294119734317,0
Zhangbaibai,52114,ROGUE,190710,672,8,0.65098043065518,33255
Platinium,52035,WARRIOR,182730,720,5,0.23137256270275,16157
Milord,52012,WARRIOR,142974,999,6,0.078431377187371,20393
Callmebob,51964,WARLOCK,82742,1647,4,0.70980396354571,13550
Chenyang,51952,WARLOCK,7746,3780,2,0.35294119734317,3059
Adriel,51615,WARLOCK,215824,501,8,0.66274513723329,33314
Butterbirne,51584,MAGE,126698,1119,6,0.98431378370151,24922
Bufan,51369,MAGE,76089,1733,6,0.98823535256088,24942
Callet,51288,ROGUE,46905,2244,3,0.51764708943665,7589
Gammahb,51250,HUNTER,213,0,0,0,0
Hummimage,50655,MAGE,65554,1897,7,0.24705883814022,26236
Kiim,50455,WARRIOR,3503,4282,3,0.058823532890528,5295
Yourongnaida,50437,ROGUE,124960,1136,4,0.69019611924887,13451
Laigansini,50436,HUNTER,62409,1955,8,0.45098041882738,32255
Misitewang,50325,ROGUE,38482,2470,3,0.0078431377187371,5040
Amo,50235,WARRIOR,3553,4277,3,0.12549020349979,5628
Bench,50095,PALADIN,4246,4181,5,0.54509807145223,17726
Mikelan,49707,PRIEST,249243,324,5,0.77254906529561,18863
Shrader,49674,ROGUE,56482,2054,10,0.29803923331201,41491
Pepeo,49132,WARRIOR,10547,3585,6,0.2745098201558,21373
Shootbird,49108,ROGUE,274,7643,5,0.27058825129643,16353
Robinso,48872,HUNTER,47099,2238,3,0.27058825129643,6353
Milidus,48725,WARLOCK,56143,2059,5,0.81960789160803,19099
Dunai,48680,ROGUE,2027,4774,4,0.54509807145223,12726
Ricie,48646,WARRIOR,66968,1872,6,0.65490199951455,23275
Annapan,48590,ROGUE,161076,863,4,0.89411769993603,14471
Syy,48574,HUNTER,8529,3709,6,0.31372550874949,21569
Cioccolata,48526,MAGE,742,0,1,0.75686278985813,0
Woww,48495,HUNTER,2265,0,5,0.46666669426486,17334
Genest,48367,MAGE,92182,1522,5,0.25098040699959,16255
Blybosse,48358,HUNTER,101590,1405,4,0.81568632274866,14079
Chenccp,48309,WARRIOR,160449,868,8,0.43137257453054,32157
Modro,47918,ROGUE,148279,958,7,0.67843141267076,28393
Chengdur,47882,MAGE,259307,301,6,0.76470592757687,23824
Ioncannon,47756,MAGE,62078,1957,7,0.02745098201558,25138
Admd,47704,WARRIOR,121736,1178,3,0.21568628726527,6079
Swagdrip,47702,HUNTER,7256,3832,3,0.58431376004592,7922
Vyzual,47300,HUNTER,28948,2767,6,0.44705884996802,22236
Rgmz,47161,WARRIOR,219058,475,9,0.18431373639032,35922
Krippler,46857,WARRIOR,90715,1540,6,0.91372554423288,24569
Unholly,46848,PALADIN,28899,2769,5,0,15000
Xiaotiancai,46625,MAGE,82330,1657,3,0.047058826312423,5236
Illnath,46558,WARLOCK,52412,2126,7,0.8352941670455,29177
Horius,46504,WARLOCK,79317,1693,3,0.45882355654612,7295
Dindang,46429,HUNTER,116636,1249,6,0.011764706578106,20059
Xiaohuli,46398,MAGE,246781,332,8,0.12549020349979,30628
Xcalibr,46393,PALADIN,101074,1416,5,0.81568632274866,19079
Schandorff,46360,ROGUE,31,0,5,0.08235294604674,15412
Tigerhunter,46275,HUNTER,163772,845,4,0.54509807145223,12726
Moonlighting,46168,DRUID,75902,1735,3,0.48235296970233,7412
Titanigor,46034,WARLOCK,22313,3006,6,0.3098039329052,21550
Tetejac,45983,MAGE,55095,2080,4,0.53333336487412,12667
Rora,45939,HUNTER,73424,1771,5,0.25098040699959,16255
Wendyt,45855,WARLOCK,2060,4751,3,0.23529413156211,6177
Tangbatian,45687,PALADIN,45712,2268,2,0.83137255907059,4495
Jasonstatha,45502,MAGE,129285,1103,8,0.039215688593686,30197
Drom,45408,HUNTER,37721,2490,3,0.27058825129643,6353
Reliza,45291,PALADIN,1303,5296,4,0.8980392687954,14491
Andiiporssa,45100,WARRIOR,22318,3005,3,0.52941179601476,7648
Adzie,44804,DRUID,95102,1483,6,0.25882354471833,21295
Assinian,44790,WARRIOR,119610,1205,3,0.25882354471833,6295
Louboutin,44564,HUNTER,121399,1183,5,0.65098043065518,18255
Namenana,44513,MAGE,87016,1587,4,0.55294120917097,12765
Freshture,44460,ROGUE,118559,1225,8,0.49019610742107,32451
Chuls,44301,WARRIOR,228984,407,4,0.3490196284838,11746
Flyfiy,44236,MAGE,94182,1503,5,0.45098041882738,17255
Ooxx,44185,WARRIOR,124126,1144,4,0.39215688593686,11961
Paka,44131,WARRIOR,372468,176,10,0.047058826312423,40236
Baaldred,44027,DRUID,34669,2584,5,0.70980396354571,18550
Firecat,43955,WARRIOR,101333,1412,5,0.57254905346781,17863
Maratain,43872,PALADIN,98031,1448,6,0.098039221484214,20491
Zsx,43456,WARRIOR,26730,2841,6,0.16862746095285,20844
Missjuicy,43432,WARLOCK,129879,1097,9,0.63529415521771,38177
Eduarda,43398,WARRIOR,101577,1406,6,0.57254905346781,22863
Zhaodanai,43327,HUNTER,66392,1884,3,0.16470589209348,5824
Nicerdicer,43201,WARRIOR,51591,2140,5,0.019607844296843,15099
Micharl,43063,ROGUE,220329,465,4,0.77647063415498,13883
Whispery,42771,WARRIOR,166701,821,4,0.078431377187371,10393
Promiss,42637,WARLOCK,17016,3212,4,0.95686280168593,14785
Aoott,42631,DRUID,45195,2287,4,0.46666669426486,12334
Faatcat,42626,DRUID,88193,1569,3,0.98431378370151,9922
Banzhuan,42564,WARRIOR,51585,2141,6,0.21960785612464,21099
Gammelfarfar,42397,PALADIN,221163,454,4,0.75686278985813,13785
Garrote,42392,ROGUE,71832,1796,7,0.39607845479622,26981
Rivan,42348,ROGUE,64465,1916,8,0.23529413156211,31177
Leprous,42157,PRIEST,12506,3456,2,0.80000004731119,4401
Winthegame,41952,WARRIOR,30617,2713,7,0.43137257453054,27157
Lissie,41920,WARRIOR,146409,971,4,0.80784318502992,14040
Pahahuisosi,41818,WARRIOR,48866,2198,3,0.64705886179581,8236
Herco,41583,MAGE,62669,1952,4,0.22352941334248,11118
Gorie,41549,HUNTER,2139,4702,5,0.83921573590487,19197
Svvl,41521,ROGUE,0,0,4,0.11372549692169,10569
Stacy,41498,WARLOCK,5310,4033,8,0.10588235920295,30530
Xxe,41307,WARRIOR,45796,2265,3,0.72549023898318,8628
Velle,41304,WARRIOR,70291,1818,8,0.13333334121853,30667
Mckays,41162,MAGE,116993,1243,3,0.5490196403116,7746
Miminifa,41082,MAGE,921,5847,1,0.58823532890528,0
Stava,40971,PALADIN,85561,1607,6,0.81568632274866,24079
Dsgsghd,40935,HUNTER,28,0,3,0.64313729293644,8216
Trook,40922,HUNTER,14359,3338,4,0.23137256270275,11157
Didde,40897,ROGUE,2622,4507,3,0.52941179601476,7648
Krb,40815,WARRIOR,82288,1659,8,0.56862748460844,32844
Ondtrolddame,40614,WARLOCK,25686,2876,5,0.52941179601476,17648
Panmama,40516,WARLOCK,59960,1998,3,0.25490197585896,6275
Aymil,40488,MAGE,300,0,0,0,0
Murka,40434,ROGUE,202441,607,6,0.019607844296843,20099
Kreepin,40428,ROGUE,61966,1959,7,0.078431377187371,25393
Lafeng,40278,MAGE,156900,888,8,0.98039221484214,34902
Earl,40218,MAGE,156712,893,7,0.67843141267076,28393
Draketiger,39963,PALADIN,140715,1012,10,0.13333334121853,40667
Tolp,39858,HUNTER,49,0,1,0.3490196284838,0
Destina,39595,WARRIOR,190097,678,9,0.090196083765477,35451
Hekato,39448,WARLOCK,75404,1741,5,0.57254904508591,17863
Aanyin,39397,ROGUE,49642,2183,5,0.92941181967035,19648
Glitch,39380,HUNTER,160769,866,3,0.89019613107666,9451
Dyxaz,39357,PALADIN,90762,1538,6,0.20784314954653,21040
Beback,39284,ROGUE,140953,1008,4,0.058823532890528,10295
Bilroybagins,39205,MAGE,87645,1580,6,0.38431374821812,21922
Vectra,39160,ROGUE,358806,189,4,0.67843141267076,13393
Lookbehindu,39035,ROGUE,18886,3130,3,0.5607843468897,7804
Kevis,38978,MAGE,14541,3329,3,0.4745098319836,7373
Klirkomsnao,38960,PRIEST,0,0,1,0.27843138901517,0
Nohealzzforu,38874,PRIEST,29676,2744,3,0.035294119734317,5177
Zixx,38801,MAGE,24033,2930,7,0.65490199951455,28275
Zhuhou,38677,MAGE,97239,1453,6,0.73725494556129,23687
Leoparden,38670,ROGUE,63782,1932,6,0.79215690959245,23961
Edelweis,38652,PRIEST,10264,3602,3,0.25098040699959,6255
Fmarshal,38645,PALADIN,35176,2561,3,0.92941181967035,9648
Elegantcat,38507,MAGE,118247,1226,6,0.45490198768675,22275
Strasheela,38472,MAGE,59255,2008,5,0.76470592757687,18824
Jjfly,38428,ROGUE,1609,5022,4,0.7607843587175,13804
Piaobaba,38252,HUNTER,272174,278,5,0.0078431377187371,15040
Nevergg,38223,MAGE,13428,3399,5,0.39215688593686,16961
Yanggege,38161,HUNTER,151605,928,5,0.28627452673391,16432
Longgun,37855,HUNTER,247398,330,5,0.047058826312423,15236
Doublec,37720,ROGUE,189880,680,5,0.40392159251496,17020
Fiftllck,37694,HUNTER,38338,2475,3,0.19215687410906,5961
Mambalee,37693,MAGE,122025,1174,8,0.60000003548339,33001
Mog,37556,WARRIOR,102973,1386,3,0.57254905346781,7863
Withoutbrain,37414,ROGUE,178374,740,3,0.52549022715539,7628
Jesseioi,37248,MAGE,43622,2333,8,0,30000
Watykanczyk,37207,MAGE,223452,440,7,0.031372550874949,25157
Asmile,37192,MAGE,40093,2420,6,0.64313729293644,23216
Aquatic,37176,MAGE,141337,1005,4,0.73333337670192,13667
Gpp,37154,MAGE,156806,891,6,0.41960786795244,22099
Misakishow,37134,ROGUE,5869,3975,5,0.25098040699959,16255
Zjhunhun,37045,WARRIOR,183844,714,6,0.76470592757687,23824
Whilind,37016,DRUID,124481,1139,6,0.8235294604674,24118
Alliandree,37009,WARLOCK,0,0,7,0.0078431377187371,25040
Brambel,36904,HUNTER,56441,2057,4,0.094117652624846,10471
Chakal,36709,ROGUE,105382,1359,5,0.023529413156211,15118
Oin,36590,WARLOCK,171478,789,7,0.56862748460844,27844
Reminisence,36531,WARRIOR,255934,309,4,0.89019613107666,14451
Erumoico,36386,ROGUE,169958,798,6,0.92156868195161,24608
Sailrmoon,36325,HUNTER,106757,1344,4,0.4862745385617,12432
Hotcold,36290,ROGUE,31114,2695,3,0.38039217935875,6902
Zhuangzhu,36183,WARLOCK,51160,2151,3,0.82745102932677,9138
Liufangzhilu,36146,MAGE,16427,3244,2,0.39215688593686,3177
Henghenghaha,36131,HUNTER,91711,1526,5,0.19215687410906,15961
Xiray,36101,PALADIN,26893,2837,5,0.30980393989012,16550
Terryone,35971,MAGE,63280,1941,4,0.25882354471833,11295
Divinebacon,35792,PRIEST,14161,3349,4,0.20784314954653,11040
Twotangopls,35688,PRIEST,32271,2650,9,0.50196081399918,37510
Phoebey,35569,HUNTER,186735,698,3,0.70980393886566,8550
Billybibbit,35556,MAGE,435422,138,10,0.12549020349979,40628
Songnan,35545,ROGUE,5234,4043,6,0.08235294604674,20412
Nokes,35475,PALADIN,3444,0,3,0.87058828677982,9353
Kawayiss,35426,WARLOCK,5518,4013,4,0.45882355654612,12295
Ulg,35341,ROGUE,96855,1459,9,0.66274513723329,38314
Cheburator,35198,ROGUE,58117,2030,5,0.84313730476424,19216
Daheishou,34930,WARRIOR,159549,874,4,0.5607843468897,12804
Oio,34870,MAGE,871,5951,2,0.2117647184059,2636
Huolahier,34755,ROGUE,85382,1609,3,0.90588240651414,9530
Disquiet,34741,WARRIOR,165641,830,5,0.98431378370151,19922
Vmr,34627,HUNTER,4393,4161,4,0.043137257453054,10216
Whitedz,34536,ROGUE,35383,2557,4,0.08235294604674,10412
Nsa,34497,WARRIOR,114,0,2,0.3490196284838,3048
Bianhua,34403,WARLOCK,51441,2145,2,0.81960789160803,4459
Streetdoctor,34252,PRIEST,76847,1726,4,0.58039219118655,12902
Holythighs,34171,PALADIN,59852,2001,7,0.23529413156211,26177
Madlove,34083,PRIEST,148188,959,7,0.10588235920295,25530
Gnorma,34066,WARRIOR,148688,954,5,0.39607845479622,16981
Kpom,34050,WARRIOR,147091,965,5,0.14117647893727,15706
Uujump,33764,WARLOCK,72770,1784,3,0.066666670609266,5334
Danderp,33708,WARRIOR,101947,1398,5,0.6862745503895,18432
Jordanyu,33499,HUNTER,56685,2052,3,0.062745101749897,5314
Zealander,33446,MAGE,34337,2593,6,0.63137258635834,23157
Greasygranny,33318,PRIEST,135613,1046,7,0.72941180784255,28648
Alcos,33301,WARRIOR,39516,2441,5,0.62745101749897,18138
Thorke,33287,ROGUE,55335,2073,5,0.1372549100779,15687
Stryz,33167,PALADIN,111931,1295,3,0.37647061049938,6883
Paxue,33157,MAGE,29876,2734,3,0.66274513723329,8314
Cokekiki,33141,PRIEST,512,6834,1,0.30196080217138,0
Zhuduoduo,33129,PALADIN,206533,576,3,0.87843142449856,9393
Sossos,32973,MAGE,33318,2622,3,0.050980395171791,5255
Snioios,32816,WARLOCK,83343,1638,4,0.43529414338991,12177
Boardella,32710,ROGUE,24011,2931,4,0.015686275437474,10079
Holycasino,32692,PALADIN,87211,1585,5,0.28235295787454,16412
Swash,32672,ROGUE,111051,1306,4,0.44313728110865,12216
Gete,32636,MAGE,129204,1106,4,0.20392158068717,11020
Mtlif,32553,WARRIOR,164062,841,4,0.011764706578106,10059
Xwalker,32538,PALADIN,8193,3728,6,0.34509805962443,21726
Noxxic,32535,HUNTER,14446,3334,3,0.61568629741669,8079
Uyda,32493,DRUID,15833,3270,3,0.43921571224928,7197
Valmanway,32484,MAGE,123922,1151,6,0.78431377187371,23922
Lmwodi,32478,WARRIOR,8729,3699,2,0.77254906529561,4318
Elonor,32426,WARLOCK,5181,4049,2,0.60392160434276,3812
Dzmobao,32398,ROGUE,68262,1851,5,0.20392158068717,16020
Rogueelf,32396,ROGUE,178490,739,3,0.56470591574907,7824
Lilpoopy,32390,ROGUE,227535,417,5,0.37647061049938,16883
Biantai,32357,MAGE,141572,1003,5,0.70196082582697,18510
Terdralyon,32288,WARLOCK,103532,1382,5,0.12941177235916,15648
Himalayas,32250,ROGUE,800025,4,14,0.039215688593686,60197
Geree,32230,ROGUE,198053,642,3,0.80392161617056,9020
Simplename,32147,MAGE,42080,2368,3,0.61568631092086,8079
Soulwyms,32037,PRIEST,18,0,2,0.22352942498401,2671
Ilovesex,31949,PALADIN,20741,3063,3,0.45882355654612,7295
Varoon,31928,HUNTER,14420,3336,8,0.93333338852972,34667
Munimei,31878,PRIEST,206307,578,6,0.94901966396719,24746
Bookabook,31860,ROGUE,248574,325,3,0.68235298153013,8412
Deaths,31675,WARLOCK,239850,354,5,0.35294119734317,16765
Losttracks,31667,ROGUE,202579,606,7,0.13333334121853,25667
Amaymm,31652,ROGUE,691,6317,1,0.40784316137433,0
Vvamp,31445,ROGUE,6449,3915,2,0.25882354471833,2777
Dottage,31431,WARLOCK,136603,1039,3,0.46274512540549,7314
Slicyxd,31377,HUNTER,6315,3932,10,0.63529415521771,43177
Biubiuya,31352,MAGE,83607,1634,4,0.90980397537351,14550
Biata,31106,HUNTER,101219,1413,5,0.60000003548339,18001
Mandarava,31105,WARLOCK,52816,2119,5,0.83921573590487,19197
Achilleses,31105,WARRIOR,67580,1864,6,0.76470592757687,23824
Bobi,31091,ROGUE,242341,344,3,0.8862745622173,9432
Happyhund,31090,WARRIOR,7063,3849,9,0.32941178418696,36648
Notrly,31012,MAGE,422298,143,9,0.17254902981222,35863
Mongoloidi,30945,WARLOCK,210884,538,4,0.60000003548339,13001
Hunts,30912,HUNTER,800015,7,13,0.094117652624846,55471
Nuisancey,30885,DRUID,1302,5298,1,0.7607843587175,0
Trackzor,30883,MAGE,64544,1914,6,0.65490199951455,23275
Paderewski,30842,PALADIN,79360,1691,4,0.8862745622173,14432
Nemesi,30836,WARRIOR,250981,320,5,0.69019611924887,18451
Chuge,30808,MAGE,162610,852,4,0.46666669426486,12334
Buntaro,30762,DRUID,207676,567,5,0.69019611924887,18451
Allusive,30745,DRUID,5305,0,3,0.40000002365559,7001
Prawnie,30528,HUNTER,65113,1904,5,0.18039216753095,15902
Anklemage,30363,MAGE,50782,2162,3,0.30196080217138,6510
Zaal,30277,MAGE,110874,1307,4,0.0078431377187371,10040
Tapcon,30202,PALADIN,51,0,4,0.31372550874949,11569
Thewindsha,30169,MAGE,3695,4251,5,0.91372554423288,19569
